START_ID,END_ID,TYPE
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_the_city_wall_was_newly_built_in_the_13th_century,HAS_FACT
date_17th_century_1601_1700,fact_date_date_17th_century_1601_1700_baroque_star_shaped_fortifications_were_constructed_in_the_17th_century_leading_to_an_expansion_of_the_fortified_settlement_area,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_in_1893_several_municipalities_merged_into_zurich,HAS_FACT
date_1934_1934_1934,fact_date_date_1934_1934_1934_in_1934_additional_municipalities_became_part_of_zurich,HAS_FACT
date_1850_2000_1850_2000,fact_date_date_1850_2000_1850_2000_data_covers_the_years_1850_to_2000_according_to_the_territorial_status_of_2000,HAS_FACT
date_1888_1930_1888_1930,fact_date_date_1888_1930_1888_1930_population_data_from_1888_to_1930_includes_old_catholics,HAS_FACT
date_from_1950_1950_2000,fact_date_date_from_1950_1950_2000_from_1950_population_data_includes_roman_catholics,HAS_FACT
date_mesolithic_10000_4500,fact_date_date_mesolithic_10000_4500_flint_tools_from_the_mesolithic_were_found_at_katzensee,HAS_FACT
date_about_4300_to_800_bc_4300_800,fact_date_date_about_4300_to_800_bc_4300_800_numerous_finds_on_and_in_the_lower_lake_basin_testify_to_significant_settlement_during_the_neolithic_and_bronze_age_in_the_period_from_about_4300_to_800_bc,HAS_FACT
date_bronze_age_2200_800,fact_date_date_bronze_age_2200_800_numerous_finds_on_and_in_the_lower_lake_basin_testify_to_significant_settlement_during_the_bronze_age,HAS_FACT
date_hallstatt_period_800_450,fact_date_date_hallstatt_period_800_450_in_the_hallstatt_period_a_significant_central_settlement_was_located_on_the_uetliberg,HAS_FACT
date_early_la_tène_period_450_250,fact_date_date_early_la_tène_period_450_250_in_the_early_la_tène_period_a_significant_central_settlement_was_located_on_the_uetliberg,HAS_FACT
date_early_and_middle_la_tène_period_450_150,fact_date_date_early_and_middle_la_tène_period_450_150_from_the_early_and_middle_la_tène_period_sporadic_grave_finds_are_known_within_the_city_area,HAS_FACT
date_80_bc_onwards_80_none,fact_date_date_80_bc_onwards_80_none_a_celtic_oppidum_is_verifiable_from_80_bc_onwards_on_the_left_side_of_the_limmat,HAS_FACT
date_around_100_bc_100_100,fact_date_date_around_100_bc_100_100_a_lump_of_over_17_000_fused_celtic_coins_from_around_100_bc_was_uncovered_on_the_southern_bahnhofstrasse,HAS_FACT
date_6th_century_501_600,fact_date_date_6th_century_501_600_the_woman_s_grave_on_bäckerstrasse_dates_to_the_6th_century,HAS_FACT
date_16_15_bc_16_15,fact_date_date_16_15_bc_16_15_roman_military_stationing_occurred_during_the_alpine_campaign_16_15_bc,HAS_FACT
date_40_or_30_bc_40_30,fact_date_date_40_or_30_bc_40_30_roman_military_stationing_occurred_already_from_40_or_30_bc_in_the_existing_celtic_settlement,HAS_FACT
date_around_200_190_210,fact_date_date_around_200_190_210_a_gravestone_dated_around_200_names_the_statio_turicensis,HAS_FACT
date_1st_to_4th_centuries_1_400,fact_date_date_1st_to_4th_centuries_1_400_an_island_sanctuary_on_the_grosse_hafner_was_used_from_the_1st_to_4th_centuries,HAS_FACT
date_122_122_122,fact_date_date_122_122_122_the_island_sanctuary_on_the_grosse_hafner_was_newly_built_in_122_on_a_round_plan_with_wooden_posts,HAS_FACT
date_around_70_65_75,fact_date_date_around_70_65_75_the_transition_to_stone_construction_in_residential_buildings_can_be_observed_around_70,HAS_FACT
date_early_4th_century_301_330,fact_date_date_early_4th_century_301_330_in_late_roman_times_probably_in_the_early_4th_century_the_summit_of_the_lindenhof_hill_was_fortified_with_a_castellum,HAS_FACT
date_6th_century_501_600,fact_date_date_6th_century_501_600_the_burials_examined_in_the_bäckerstrasse_cemetery_from_the_6th_century_suggest_a_majority_roman_speaking_population,HAS_FACT
date_7th_century_601_700,fact_date_date_7th_century_601_700_building_techniques_introduced_in_roman_times_were_used_in_a_7th_century_cemetery_on_st_petershügel,HAS_FACT
date_7th_and_8th_centuries_601_800,fact_date_date_7th_and_8th_centuries_601_800_within_the_castellum_several_stone_buildings_were_erected_in_the_7th_and_8th_centuries_after_terrain_works,HAS_FACT
date_7th_and_8th_centuries_601_800,fact_date_date_7th_and_8th_centuries_601_800_remains_of_wooden_houses_from_the_same_time_were_found_in_niederdorf,HAS_FACT
date_8th_and_9th_centuries_701_900,fact_date_date_8th_and_9th_centuries_701_900_zurich_was_the_center_of_an_extensive_carolingian_imperial_estate_complex_in_the_8th_and_9th_centuries,HAS_FACT
date_around_760_760_760,fact_date_date_around_760_760_760_the_fiscus_zurich_was_created_around_760_establishing_an_administrative_organization,HAS_FACT
date_853_853_853,fact_date_date_853_853_853_ludwig_the_german_equipped_the_fraumünster_monastery_with_the_estate_in_a_deed_of_donation_in_853,HAS_FACT
date_10th_century_901_1000,fact_date_date_10th_century_901_1000_in_the_10th_century_dukes_of_swabia_were_appointed_as_bailiffs_for_the_royal_property_in_zurich,HAS_FACT
date_11th_and_12th_centuries_1001_1200,fact_date_date_11th_and_12th_centuries_1001_1200_in_the_11th_and_12th_centuries_zurich_had_economic_relations_up_to_the_baltic_sea_area,HAS_FACT
date_after_1000_1001_1500,fact_date_date_after_1000_1001_1500_royal_visits_to_zurich_resumed_after_1000,HAS_FACT
date_1045_1055_1045_1055,fact_date_date_1045_1055_1045_1055_henry_iii_stayed_six_times_in_the_palace_on_lindenhof_between_1045_1055,HAS_FACT
date_1045_1055_1045_1055,fact_date_date_1045_1055_1045_1055_the_palace_on_lindenhof_was_expanded_into_a_residence_with_a_two_story_hall_and_chapel_during_this_period,HAS_FACT
date_mid_12th_century_1140_1160,fact_date_date_mid_12th_century_1140_1160_otto_of_freising_described_zurich_as_the_most_distinguished_city_of_swabia_in_the_mid_12th_century,HAS_FACT
date_1098_1098_1098,fact_date_date_1098_1098_1098_in_the_staufer_zähringer_compromise_of_1098_zurich_left_the_domain_of_the_staufer_dukes,HAS_FACT
date_1098_1098_1098,fact_date_date_1098_1098_1098_the_counts_of_lenzburg_were_confirmed_and_the_dukes_of_zähringen_were_appointed_holders_of_imperial_rights_in_1098,HAS_FACT
date_976_976_976,fact_date_date_976_976_976_the_counts_of_lenzburg_were_appointed_as_provosts_and_monastery_bailiffs_in_976,HAS_FACT
date_1173_to_1218_1173_1218,fact_date_date_1173_to_1218_1173_1218_the_zähringers_were_the_sole_city_lords_from_1173_to_1218,HAS_FACT
date_10th_century_901_1000,fact_date_date_10th_century_901_1000_the_fraumünster_and_grossmünster_convents_formed_in_the_10th_century,HAS_FACT
date_10th_century_901_1000,fact_date_date_10th_century_901_1000_the_wasserkirche_and_the_parish_churches_of_st_peter_and_st_stephan_formed_an_exceptional_sacred_landscape_in_the_10th_century,HAS_FACT
date_9th_century_801_900,fact_date_date_9th_century_801_900_the_oldest_archaeologically_proven_church_of_the_benedictine_nunnery_fraumünster_is_a_large_hall_church_of_the_9th_century,HAS_FACT
date_end_of_the_8th_century_780_799,fact_date_date_end_of_the_8th_century_780_799_the_passion_story_written_down_at_the_end_of_the_8th_century_reports_miracles_at_the_graves_of_the_city_saints,HAS_FACT
date_between_1100_and_1230_1100_1230,fact_date_date_between_1100_and_1230_1100_1230_the_grossmünster_church_was_rebuilt_in_late_romanesque_style_between_1100_and_1230_replacing_a_predecessor_building,HAS_FACT
date_1000_1000_1000,fact_date_date_1000_1000_1000_the_oldest_predecessor_of_the_wasserkirche_can_be_dated_to_1000,HAS_FACT
date_857_857_857,fact_date_date_857_857_857_the_church_of_st_peter_was_first_mentioned_in_857,HAS_FACT
date_12th_century_1101_1200,fact_date_date_12th_century_1101_1200_st_peter_is_attested_as_a_parish_church_from_the_12th_century,HAS_FACT
date_1127_1127_1127,fact_date_date_1127_1127_1127_the_augustinian_canons_monastery_of_st_martin_was_founded_on_zurichberg_in_1127,HAS_FACT
date_8th_century_701_800,fact_date_date_8th_century_701_800_written_sources_from_the_8th_century_provide_clues_about_the_settlement_s_topography,HAS_FACT
date_carolingian_times_750_900,fact_date_date_carolingian_times_750_900_wooden_buildings_near_fraumünster_and_embankments_at_the_eastern_limmat_bank_date_from_carolingian_times,HAS_FACT
date_10th_11th_century_901_1100,fact_date_date_10th_11th_century_901_1100_the_expanded_defensive_ditch_of_lindenhof_at_upper_rennweg_is_dated_to_the_10th_11th_century,HAS_FACT
date_12th_century_1101_1200,fact_date_date_12th_century_1101_1200_the_intensive_building_activity_of_the_12th_century_was_recorded_in_written_sources,HAS_FACT
date_12th_century_1101_1200,fact_date_date_12th_century_1101_1200_the_first_extensive_city_wall_and_a_bossed_square_stone_wall_on_the_limmat_shore_are_evidenced_archaeologically,HAS_FACT
date_12th_century_1101_1200,fact_date_date_12th_century_1101_1200_the_four_story_core_building_of_the_guild_house_of_the_carpenters_is_dendro_dated_to_1156,HAS_FACT
date_1156_1156_1156,fact_date_date_1156_1156_1156_the_four_story_core_building_of_the_guild_house_of_the_carpenters_is_dendro_dated_to_1156,HAS_FACT
date_1098_1098_1098,fact_date_date_1098_1098_1098_the_imperial_bailiwick_zurich_was_assigned_in_1098_to_the_dukes_of_zähringen,HAS_FACT
date_1218_1218_1218,fact_date_date_1218_1218_1218_the_dukes_of_zähringen_became_extinct_in_1218,HAS_FACT
date_early_13th_century_1201_1233,fact_date_date_early_13th_century_1201_1233_the_old_center_of_power_on_lindenhof_must_have_been_destroyed_by_citizens_in_the_early_13th_century,HAS_FACT
date_1271_1271_1271,fact_date_date_1271_1271_1271_the_destruction_of_lindenhof_occurred_long_before_1271_according_to_written_records,HAS_FACT
date_until_1512_none_1512,fact_date_date_until_1512_none_1512_the_imperial_immediacy_of_the_city_was_certified_several_times_until_1512_by_emperor_and_empire,HAS_FACT
date_1234_1234_1234,fact_date_date_1234_1234_1234_the_abbess_attained_the_rank_of_imperial_princess_attested_from_1234,HAS_FACT
date_late_13th_century_1275_1299,fact_date_date_late_13th_century_1275_1299_from_the_late_13th_century_the_manorial_rights_and_prerogatives_of_the_abbey_increasingly_came_under_the_influence_of_the_bourgeoisie,HAS_FACT
date_1433_1433_1433,fact_date_date_1433_1433_1433_in_1433_emperor_sigismund_allowed_the_citizenry_to_change_legal_texts_independently,HAS_FACT
date_late_middle_ages_1300_1500,fact_date_date_late_middle_ages_1300_1500_due_to_economic_decline_the_city_increasingly_intervened_in_monastery_affairs_in_the_late_middle_ages,HAS_FACT
date_1524_1524_1524,fact_date_date_1524_1524_1524_the_monastery_was_dissolved_in_the_reformation_in_1524_and_its_property_confiscated,HAS_FACT
date_1533_1533_1533,fact_date_date_1533_1533_1533_the_office_of_obmann_was_established_in_1533_to_manage_the_former_monastery_s_assets,HAS_FACT
date_1347_1347_1347,fact_date_date_1347_1347_1347_the_oldest_seal_stamp_of_the_city_of_zurich_dates_to_1347,HAS_FACT
date_1220_1220_1220,fact_date_date_1220_1220_1220_a_council_is_attested_in_zurich_from_1220,HAS_FACT
date_mid_13th_century_1240_1260,fact_date_date_mid_13th_century_1240_1260_until_the_mid_13th_century_the_exact_competences_of_the_council_are_not_known,HAS_FACT
date_1250_1250_1250,fact_date_date_1250_1250_1250_from_1250_the_council_is_better_traceable_through_council_lists,HAS_FACT
date_1250_1250_1250,fact_date_date_1250_1250_1250_the_judge_s_letter_was_first_drafted_around_1250,HAS_FACT
date_1252_1252_1252,fact_date_date_1252_1252_1252_council_lists_are_fully_mentioned_in_1252,HAS_FACT
date_1252_1252_1252,fact_date_date_1252_1252_1252_the_town_hall_is_first_mentioned_in_1252_as_the_place_where_a_document_was_issued,HAS_FACT
date_1304_1304_1304,fact_date_date_1304_1304_1304_the_renewed_version_of_the_judge_s_letter_in_1304_forbade_the_formation_of_guilds_as_political_groups,HAS_FACT
date_1292_1292_1292,fact_date_date_1292_1292_1292_after_the_failed_attack_on_winterthur_in_1292_the_bourgeois_commercial_patriciate_increasingly_displaced_the_knights_from_the_council,HAS_FACT
date_1336_1336_1336,fact_date_date_1336_1336_1336_the_rise_of_the_patricians_was_halted_in_1336_by_the_brun_guild_revolution,HAS_FACT
date_1350_1350_1350,fact_date_date_1350_1350_1350_the_zurich_murder_night_occurred_in_1350,HAS_FACT
date_1798_1798_1798,fact_date_date_1798_1798_1798_the_guild_constitution_remained_in_a_modified_form_until_1798,HAS_FACT
date_1373_1373_1373,fact_date_date_1373_1373_1373_the_second_sworn_letter_dates_from_1373,HAS_FACT
date_1373_1373_1373,fact_date_date_1373_1373_1373_in_1373_the_mayor_s_powers_were_curtailed_and_his_term_restricted_to_the_six_month_council_cycle_in_zurich,HAS_FACT
date_1393_1393_1393,fact_date_date_1393_1393_1393_in_1393_the_third_sworn_letter_sanctioned_the_election_of_guild_members_among_the_consules_and_made_the_great_council_and_small_council_the_supreme_state_authority_in_zur,HAS_FACT
date_1401_1401_1401,fact_date_date_1401_1401_1401_after_the_pogroms_against_jews_in_1401_the_great_council_in_zurich_defended_its_right_to_self_appointment_and_elected_guild_superiors,HAS_FACT
date_15th_century_1401_1500,fact_date_date_15th_century_1401_1500_from_the_15th_century_the_guild_masters_college_took_control_over_council_and_guilds_in_zurich,HAS_FACT
date_1489_1489_1489,fact_date_date_1489_1489_1489_hans_waldmann_was_overthrown_in_1489_leading_to_a_limitation_of_guild_powers_to_trade_rights_in_zurich,HAS_FACT
date_1498_1498_1498,fact_date_date_1498_1498_1498_the_fourth_or_fifth_sworn_letter_of_1498_allowed_free_guild_choice_for_professional_groups_in_zurich,HAS_FACT
date_1490_1490_1490,fact_date_date_1490_1490_1490_from_1490_hintersassen_were_included_in_the_konstaffel_in_zurich,HAS_FACT
date_late_15th_century_1471_1500,fact_date_date_late_15th_century_1471_1500_the_great_council_or_council_of_two_hundred_consisted_from_the_late_15th_century_of_both_mayors_48_members_of_the_old_and_new_small_councils_144_zwölfer_and_,HAS_FACT
date_1633_1633_1633,fact_date_date_1633_1633_1633_the_secret_council_was_permanently_established_from_1633,HAS_FACT
date_1654_1654_1654,fact_date_date_1654_1654_1654_the_sixth_sworn_letter_of_1654_confirmed_the_free_guild_choice_of_merchants,HAS_FACT
date_1712_1713_1712_1713,fact_date_date_1712_1713_1712_1713_the_seventh_sworn_letter_was_enacted_in_response_to_the_civil_unrest_of_1712_1713,HAS_FACT
date_1599_1599_1599,fact_date_date_1599_1599_1599_the_share_of_merchants_in_the_citizenry_was_3_in_1599,HAS_FACT
date_1790_1790_1790,fact_date_date_1790_1790_1790_the_share_of_merchants_in_the_citizenry_rose_to_12_in_1790,HAS_FACT
date_late_15th_century_1475_1500,fact_date_date_late_15th_century_1475_1500_already_from_the_late_15th_century_aristocratization_and_intensification_of_absolutist_state_developed_in_zurich,HAS_FACT
date_mid_16th_century_1540_1560,fact_date_date_mid_16th_century_1540_1560_the_closure_of_citizenship_rights_was_strengthened_from_mid_16th_century_in_zurich,HAS_FACT
date_late_18th_century_1775_1800,fact_date_date_late_18th_century_1775_1800_by_the_late_18th_century_the_guilds_as_corporations_mainly_had_organizational_roles_in_zurich,HAS_FACT
date_late_18th_century_1775_1800,fact_date_date_late_18th_century_1775_1800_political_authority_was_led_by_the_elite_of_merchants_and_city_nobility_by_the_late_18th_century_in_zurich,HAS_FACT
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_fortifications_were_built_in_the_13th_century_following_an_older_city_wall,HAS_FACT
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_the_political_center_shifted_from_lindenhof_to_the_limmat_in_the_13th_century,HAS_FACT
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_the_two_bridges_rathausbrücke_and_münsterbrücke_arose_in_the_first_half_of_the_13th_century,HAS_FACT
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_the_oetenbach_monastery_and_rennweg_were_established_during_the_related_city_expansion_in_the_13th_century,HAS_FACT
date_first_half_of_the_13th_century_1201_1250,fact_date_date_first_half_of_the_13th_century_1201_1250_the_two_bridges_rathausbrücke_and_münsterbrücke_arose_in_the_first_half_of_the_13th_century,HAS_FACT
date_1642_to_the_18th_century_1642_1799,fact_date_date_1642_to_the_18th_century_1642_1799_a_star_shaped_fortification_was_built_from_1642_to_the_18th_century_doubling_the_walled_area,HAS_FACT
date_1770_1770_1770,fact_date_date_1770_1770_1770_the_copper_engraving_dates_from_1770,HAS_FACT
date_14th_and_15th_centuries_1301_1500,fact_date_date_14th_and_15th_centuries_1301_1500_closed_alleys_emerged_from_the_14th_and_15th_centuries,HAS_FACT
date_late_13th_century_1275_1300,fact_date_date_late_13th_century_1275_1300_the_kornhaus_at_weinplatz_was_set_up_in_the_late_13th_century_for_grain_trade,HAS_FACT
date_17th_century_1601_1700,fact_date_date_17th_century_1601_1700_the_kornhaus_was_relocated_to_the_upper_bridge_in_the_17th_century,HAS_FACT
date_1397_1397_1397,fact_date_date_1397_1397_1397_a_second_town_hall_was_built_from_1397_at_the_same_place_as_the_first,HAS_FACT
date_1694_1698_1694_1698,fact_date_date_1694_1698_1694_1698_from_1694_1698_the_still_existing_town_hall_building_was_constructed_on_the_right_limmat_bank,HAS_FACT
date_around_1468_1465_1470,fact_date_date_around_1468_1465_1470_the_courthouse_later_main_guard_was_built_around_1468_on_the_limmat,HAS_FACT
date_1253_1253_1253,fact_date_date_1253_1253_1253_the_helmhaus_was_mentioned_in_1253_on_the_gable_side_of_the_wasserkirche,HAS_FACT
date_1412_1412_1412,fact_date_date_1412_1412_1412_the_hottinger_tower_with_kaufhaus_was_built_from_1412_and_later_served_as_a_salt_house,HAS_FACT
date_16th_century_1501_1600,fact_date_date_16th_century_1501_1600_the_bauhaus_in_the_kratz_quarter_was_the_most_important_representative_building_of_the_16th_century,HAS_FACT
date_1436_1436_1436,fact_date_date_1436_1436_1436_the_jewish_community_was_expelled_in_1436,HAS_FACT
date_1633_to_1639_1633_1639,fact_date_date_1633_to_1639_1633_1639_the_secularized_wasserkirche_was_converted_into_a_citizen_library_with_art_chamber_from_1633_to_1639,HAS_FACT
date_17th_and_18th_centuries_1601_1800,fact_date_date_17th_and_18th_centuries_1601_1800_important_secular_buildings_include_extended_or_newly_built_guild_houses_and_several_houses_from_the_17th_and_18th_centuries,HAS_FACT
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_the_silk_trade_was_documented_from_the_13th_century_in_zurich,HAS_FACT
date_1336_1336_1336,fact_date_date_1336_1336_1336_the_brun_s_revolt_occurred_in_1336,HAS_FACT
date_1350_1350_1350,fact_date_date_1350_1350_1350_the_plague_year_of_1350_caused_a_decline_in_textile_trades_and_long_distance_trade,HAS_FACT
date_around_1330_1325_1335,fact_date_date_around_1330_1325_1335_the_coat_of_arms_frieze_in_the_painted_festival_hall_dates_to_around_1330,HAS_FACT
date_first_half_of_the_16th_century_1501_1550,fact_date_date_first_half_of_the_16th_century_1501_1550_in_the_first_half_of_the_16th_century_only_cloth_production_had_supra_regional_importance_in_zurich_s_textile_trade,HAS_FACT
date_mid_century_1550_1550,fact_date_date_mid_century_1550_1550_from_the_mid_16th_century_protestant_refugees_gave_new_impetus_to_the_textile_industry_in_zurich,HAS_FACT
date_from_1620_1620_1620,fact_date_date_from_1620_1620_1620_from_1620_the_number_of_textile_publishers_in_zurich_clearly_increased_with_some_fluctuations,HAS_FACT
date_1662_1662_1662,fact_date_date_1662_1662_1662_the_commercial_directorate_was_formed_in_zurich_in_1662_to_defend_merchant_publishers_interests,HAS_FACT
date_1755_1755_1755,fact_date_date_1755_1755_1755_the_state_owned_interest_commission_was_founded_in_zurich_in_1755_which_later_became_bank_leu,HAS_FACT
date_mid_19th_century_1851_1875,fact_date_date_mid_19th_century_1851_1875_zurich_lagged_behind_basel_geneva_and_st_gallen_as_a_financial_and_trading_center_until_the_mid_19th_century,HAS_FACT
date_between_the_9th_and_12th_centuries_801_1200,fact_date_date_between_the_9th_and_12th_centuries_801_1200_between_the_9th_and_12th_centuries_three_social_groups_are_recognizable_among_zurich_s_lay_population,HAS_FACT
date_first_half_of_the_12th_century_1101_1150,fact_date_date_first_half_of_the_12th_century_1101_1150_in_the_first_half_of_the_12th_century_the_differentiation_among_social_groups_disappeared_in_favor_of_uniform_designations_for_city_inhabitants,HAS_FACT
date_late_middle_ages_1300_1500,fact_date_date_late_middle_ages_1300_1500_in_the_late_middle_ages_knights_and_bourgeois_patriciate_formed_the_upper_class_most_craftsmen_the_middle_class_and_penniless_craftsmen_journeymen_and_many_si,HAS_FACT
date_18th_century_1701_1800,fact_date_date_18th_century_1701_1800_the_sechseläuten_festival_developed_in_the_18th_century,HAS_FACT
date_1818_1818_1818,fact_date_date_1818_1818_1818_the_first_parades_of_the_sechseläuten_festival_took_place_from_1818,HAS_FACT
date_thirty_years_war_1618_1648,fact_date_date_thirty_years_war_1618_1648_the_boy_shooting_dates_back_to_the_thirty_years_war,HAS_FACT
date_1809_1809_1809,fact_date_date_1809_1809_1809_the_boy_shooting_was_institutionalized_in_1809,HAS_FACT
date_late_middle_ages_1300_1500,fact_date_date_late_middle_ages_1300_1500_in_the_late_middle_ages_diverse_religious_life_prevailed_in_zurich,HAS_FACT
date_late_middle_ages_1300_1500,fact_date_date_late_middle_ages_1300_1500_the_cult_of_felix_and_regula_played_a_central_identity_shaping_role_in_zurich,HAS_FACT
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_in_the_13th_century_the_women_s_monasteries_oetenbach_st_verena_and_selnau_were_founded_in_zurich,HAS_FACT
date_13th_century_1201_1300,fact_date_date_13th_century_1201_1300_mendicant_order_monasteries_of_augustinian_hermits_franciscans_and_preachers_were_founded_in_zurich,HAS_FACT
date_1525_1525_1525,fact_date_date_1525_1525_1525_in_1525_a_civil_ecclesiastical_marriage_court_was_introduced,HAS_FACT
date_17th_century_1601_1700,fact_date_date_17th_century_1601_1700_in_the_17th_century_a_dogmatic_church_dominated_city_public_life,HAS_FACT
date_1685_1685_1685,fact_date_date_1685_1685_1685_in_1685_a_french_church_was_established_for_protestant_refugees,HAS_FACT
date_1799_1799_1799,fact_date_date_1799_1799_1799_catholic_mass_was_celebrated_again_for_the_first_time_only_in_1799,HAS_FACT
date_from_the_17th_century_1601_1700,fact_date_date_from_the_17th_century_1601_1700_the_highest_level_was_the_prophezei_from_the_17th_century_carolinum,HAS_FACT
date_from_the_17th_century_1601_1700,fact_date_date_from_the_17th_century_1601_1700_the_first_newspapers_appeared_from_the_first_half_of_the_17th_century,HAS_FACT
date_from_the_17th_century_1601_1700,fact_date_date_from_the_17th_century_1601_1700_in_the_17th_century_first_societies_emerged_among_them_the_collegium_insulanum_founded_in_1679_and_the_collegium_anatomicum_of_1685,HAS_FACT
date_1679_1679_1679,fact_date_date_1679_1679_1679_the_collegium_insulanum_was_founded_in_1679,HAS_FACT
date_1685_1685_1685,fact_date_date_1685_1685_1685_the_collegium_anatomicum_was_founded_in_1685,HAS_FACT
date_18th_century_1701_1800,fact_date_date_18th_century_1701_1800_in_the_18th_century_among_others_the_physical_society_founded_in_1746_and_the_mathematical_military_society_founded_in_1765,HAS_FACT
date_1746_1746_1746,fact_date_date_1746_1746_1746_the_physical_society_was_founded_in_1746,HAS_FACT
date_1765_1765_1765,fact_date_date_1765_1765_1765_the_mathematical_military_society_was_founded_in_1765,HAS_FACT
date_1774_1774_1774,fact_date_date_1774_1774_1774_in_1774_the_art_school_was_opened,HAS_FACT
date_1782_1782_1782,fact_date_date_1782_1782_1782_in_1782_the_medical_surgical_institute_was_opened,HAS_FACT
date_from_1645_1645_1645,fact_date_date_from_1645_1645_1645_from_1645_the_citizens_library_published_new_year_s_leaflets_for_educating_zurich_youth,HAS_FACT
date_1613_1613_1613,fact_date_date_1613_1613_1613_the_society_at_the_music_hall_was_founded_in_1613,HAS_FACT
date_16th_century_1501_1600,fact_date_date_16th_century_1501_1600_in_the_16th_century_plays_were_performed_on_münsterhof_involving_the_whole_city,HAS_FACT
date_1624_1624_1624,fact_date_date_1624_1624_1624_theater_life_ceased_completely_in_1624_under_antistes_johann_jakob_breitinger_due_to_puritan_rigorism,HAS_FACT
date_1575_1645_1575_1645,fact_date_date_1575_1645_1575_1645_antistes_johann_jakob_breitinger_lived_from_1575_to_1645,HAS_FACT
date_18th_century_1701_1800,fact_date_date_18th_century_1701_1800_zurich_became_a_center_of_german_language_literature_in_the_18th_century_thanks_to_johann_jakob_bodmer_and_johann_jakob_breitinger,HAS_FACT
date_1701_1776_1701_1776,fact_date_date_1701_1776_1701_1776_johann_jakob_breitinger_lived_from_1701_to_1776,HAS_FACT
date_1798_1798_1798,fact_date_date_1798_1798_1798_after_the_helvetic_revolution_of_1798_the_helvetic_unitary_state_and_its_cantonal_administrative_units_succeeded_the_old_city_state_legal_system,HAS_FACT
date_1799_1799_1799,fact_date_date_1799_1799_1799_in_1799_the_citizen_community_joined_the_political_municipality,HAS_FACT
date_1803_1803_1803,fact_date_date_1803_1803_1803_the_community_assembly_elected_a_15_member_city_council_according_to_the_cantonal_municipality_law_of_1803,HAS_FACT
date_1803_1803_1803,fact_date_date_1803_1803_1803_the_poor_and_citizen_community_existed_since_1803_as_a_territorial_corporation,HAS_FACT
date_mediation_period_1803_1814,fact_date_date_mediation_period_1803_1814_during_the_mediation_period_the_community_assembly_elected_a_15_member_city_council,HAS_FACT
date_1816_1816_1816,fact_date_date_1816_1816_1816_in_1816_the_cantonal_great_council_enacted_an_organizational_law_for_the_city_council_based_on_the_restoration_constitution,HAS_FACT
date_restoration_constitution_1814_1830,fact_date_date_restoration_constitution_1814_1830_the_organizational_law_for_the_city_council_was_based_on_the_restoration_constitution,HAS_FACT
date_1831_1831_1831,fact_date_date_1831_1831_1831_the_regeneration_constitution_of_1831_granted_municipalities_the_right_to_enact_own_municipal_regulations,HAS_FACT
date_1831_1831_1831,fact_date_date_1831_1831_1831_the_first_zurich_municipality_ordinance_of_1831_established_a_small_city_council_and_a_60_member_large_city_council,HAS_FACT
date_1838_1838_1838,fact_date_date_1838_1838_1838_the_election_guilds_were_abolished_at_cantonal_level_in_1838,HAS_FACT
date_1866_1866_1866,fact_date_date_1866_1866_1866_the_large_city_council_was_elected_by_election_guilds_until_1866,HAS_FACT
date_1875_1875_1875,fact_date_date_1875_1875_1875_in_1875_the_poor_and_citizen_community_was_abolished_and_converted_into_a_personal_association_of_city_citizens_living_in_zurich,HAS_FACT
date_1881_1881_1881,fact_date_date_1881_1881_1881_in_1881_small_and_large_city_councils_were_separated_personnel_wise_and_elected_at_ballot_box,HAS_FACT
date_1891_1891_1891,fact_date_date_1891_1891_1891_the_community_assembly_was_abolished_in_1891_and_municipal_initiative_and_referendum_were_introduced,HAS_FACT
date_1892_1892_1892,fact_date_date_1892_1892_1892_the_municipality_ordinance_of_1892_increased_the_number_of_city_councilors_from_seven_to_nine,HAS_FACT
date_1913_1913_1913,fact_date_date_1913_1913_1913_since_1913_the_large_city_council_has_been_elected_proportionally,HAS_FACT
date_1933_1933_1933,fact_date_date_1933_1933_1933_the_1933_municipality_ordinance_renamed_the_parliament_to_municipal_council,HAS_FACT
date_1969_1969_1969,fact_date_date_1969_1969_1969_municipal_women_s_suffrage_was_introduced_in_1969,HAS_FACT
date_1970_until_2010_1970_2010,fact_date_date_1970_until_2010_1970_2010_from_1970_until_2010_44_partial_revisions_of_the_municipality_ordinance_took_place,HAS_FACT
date_1798_1798_1798,fact_date_date_1798_1798_1798_in_1798_the_city_was_divided_into_three_sections_oberdorf_niederdorf_and_kleine_stadt,HAS_FACT
date_19th_century_1801_1900,fact_date_date_19th_century_1801_1900_the_strong_immigration_in_the_19th_century_mainly_affected_suburbs_and_financially_overwhelmed_them,HAS_FACT
date_1885_1885_1885,fact_date_date_1885_1885_1885_the_first_incorporation_of_1893_was_prompted_by_the_aussersihl_petition_of_1885,HAS_FACT
